id,__GUID,category,_to_subway_reach_sr800,_to_subway_g_sr800,_to_bluebike_reach_sr800,_to_bluebike_g_sr800,_to_bus_reach_sr800,_to_bus_g_sr800,geometry,Schools_to_Train_reach,Schools_to_Train_gravity,Schools_to_Train_knn_access,Schools_to_Bus_reach,Schools_to_Bus_gravity,Schools_to_Bus_knn_access,Schools_to_Bluebike_reach,Schools_to_Bluebike_gravity,Schools_to_Bluebike_knn_access,total_knn_access,normalized_knn_access
0,13b9dd40-84a3-4a37-bbf4-d6622165124b,daycare,0.0,0.0,2.0,1.1732842254765559,4.0,2.0140439621651565,POINT (232911 900859),0.0,0.0,0.0,4.0,2.0140439621651565,1.75,2.0,1.1732842254765559,0.5,2.25,0.2647058823529412
1,105b02b6-c214-447f-8333-300a85136475,daycare,0.0,0.0,1.0,0.8620931500907973,12.0,8.03564000795712,POINT (230323 905435),0.0,0.0,0.0,12.0,8.03564000795712,2.0,1.0,0.8620931500907973,0.25,2.25,0.2647058823529412
2,abfd4afe-9e17-4a80-86c8-7708b7c2ddd9,daycare,0.0,0.0,6.0,3.2350853039494734,24.0,14.06480370456407,POINT (233752 902106),0.0,0.0,0.0,24.0,14.06480370456407,2.0,6.0,3.2350853039494734,0.5,2.5,0.29411764705882354
3,774f7eda-8c8b-4e1d-8fba-083b162b1942,daycare,1.0,0.4774563146963348,5.0,3.0302354615817513,45.0,27.209306710786354,POINT (232581 902302),1.0,0.4774563146963348,6.0,45.0,27.209306710786354,2.0,5.0,3.0302354615817513,0.5,8.5,1.0
4,4789cc96-8152-4f88-bd05-446c64884e71,daycare,0.0,0.0,3.0,2.250061970503241,36.0,22.647330874296635,POINT (233174 902594),0.0,0.0,0.0,36.0,22.647330874296635,2.0,3.0,2.250061970503241,0.5,2.5,0.29411764705882354
5,9342701e-04d8-4b36-b6df-4484864e4890,daycare,0.0,0.0,2.0,1.4340248914009026,17.0,10.491703707538209,POINT (230070 903455),0.0,0.0,0.0,17.0,10.491703707538209,2.0,2.0,1.4340248914009026,0.5,2.5,0.29411764705882354
6,4c72f0e6-8397-47c4-a065-1e2285e5122d,daycare,1.0,0.48147395044298963,8.0,4.408064910761717,47.0,28.463307998066398,POINT (233084 902038),1.0,0.48147395044298963,6.0,47.0,28.463307998066398,2.0,8.0,4.408064910761717,0.5,8.5,1.0
7,73996317-8c52-4871-b86b-e829adfc1c6f,daycare,0.0,0.0,3.0,1.7558951811000352,28.0,17.26013082747299,POINT (233638 902541),0.0,0.0,0.0,28.0,17.26013082747299,2.0,3.0,1.7558951811000352,0.5,2.5,0.29411764705882354
8,39a75c97-2344-4e77-9023-8468e341ec11,daycare,1.0,0.4605102026512883,4.0,2.5970078227155278,43.0,26.50190602918196,POINT (232565 902312),1.0,0.4605102026512883,6.0,43.0,26.50190602918196,2.0,4.0,2.5970078227155278,0.5,8.5,1.0
9,2d7e05a7-1392-456e-a253-115236f12089,daycare,0.0,0.0,3.0,1.4294541120268554,16.0,11.209422650872943,POINT (234168 902452),0.0,0.0,0.0,16.0,11.209422650872943,2.0,3.0,1.4294541120268554,0.5,2.5,0.29411764705882354
10,b7087584-2bbf-455e-8a41-ee7b264af97c,daycare,1.0,0.8928877093205945,3.0,2.2784176688395306,5.0,2.6692944936080933,POINT (229432 904941),1.0,0.8928877093205945,6.0,5.0,2.6692944936080933,2.0,3.0,2.2784176688395306,0.5,8.5,1.0
11,74df2f93-5baa-4656-9429-373eb0a1d41c,daycare,0.0,0.0,6.0,3.7401224600000367,33.0,18.125991527141668,POINT (233229 901648),0.0,0.0,0.0,33.0,18.125991527141668,2.0,6.0,3.7401224600000367,0.5,2.5,0.29411764705882354
12,344d199b-0006-43f9-b405-7fe67586d5b9,daycare,2.0,1.07767503230963,4.0,2.618408308897164,19.0,12.943066085282872,POINT (231038 904631),2.0,1.07767503230963,6.0,19.0,12.943066085282872,2.0,4.0,2.618408308897164,0.5,8.5,1.0
13,1a340859-1956-4cec-9610-c017262692a5,daycare,1.0,0.5928959763229755,7.0,3.8571138930225177,46.0,29.590541642312242,POINT (232898 902186),1.0,0.5928959763229755,6.0,46.0,29.590541642312242,2.0,7.0,3.8571138930225177,0.5,8.5,1.0
14,f871a32e-8afb-4655-b87c-2627f66664e8,daycare,0.0,0.0,3.0,2.1477974160366555,18.0,10.71199225846087,POINT (229672 903820),0.0,0.0,0.0,18.0,10.71199225846087,2.0,3.0,2.1477974160366555,0.5,2.5,0.29411764705882354
15,6fcdd1a2-f53b-4cd4-ad29-d719a1b7bee3,daycare,0.0,0.0,1.0,0.8463356718879255,0.0,0.0,POINT (232686 900577),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8463356718879255,0.25,0.25,0.029411764705882353
16,9d19ba3b-9c44-480e-80fa-9fed71b56ca1,daycare,0.0,0.0,2.0,1.4726528336232776,10.0,5.41801693614451,POINT (231665 901784),0.0,0.0,0.0,10.0,5.41801693614451,2.0,2.0,1.4726528336232776,0.5,2.5,0.29411764705882354
17,abede3bb-d4db-425d-8780-e3a234163627,daycare,1.0,0.4887149770807262,4.0,2.206979670272416,23.0,13.733014938304445,POINT (232022 901581),1.0,0.4887149770807262,6.0,23.0,13.733014938304445,2.0,4.0,2.206979670272416,0.5,8.5,1.0
18,1cbfa663-19e8-4496-adef-3b27caa5c7a0,daycare,1.0,0.5425856843863204,6.0,3.4265668217669116,28.0,16.578729173860545,POINT (231043 902961),1.0,0.5425856843863204,6.0,28.0,16.578729173860545,2.0,6.0,3.4265668217669116,0.5,8.5,1.0
19,e5a136f5-0f82-4d1a-aa12-60cebaf680d2,daycare,1.0,0.848632152199988,3.0,2.2337084482589065,5.0,2.930282662923902,POINT (229523 905019),1.0,0.848632152199988,6.0,5.0,2.930282662923902,2.0,3.0,2.2337084482589065,0.5,8.5,1.0
20,fd1c6190-9031-41da-8ca4-b5c3a8782dd2,daycare,0.0,0.0,3.0,1.750344585015394,28.0,17.064646111654124,POINT (233640 902475),0.0,0.0,0.0,28.0,17.064646111654124,2.0,3.0,1.750344585015394,0.5,2.5,0.29411764705882354
21,a7d1478c-1746-4f74-9462-f3ebc1b1b27f,daycare,0.0,0.0,4.0,2.3699483672820043,18.0,9.907278233541296,POINT (231884 901883),0.0,0.0,0.0,18.0,9.907278233541296,2.0,4.0,2.3699483672820043,0.5,2.5,0.29411764705882354
22,b4157100-7345-4ece-9091-b0e9e08d7ec3,daycare,1.0,0.7557758773594804,4.0,2.674316872511931,18.0,12.006576823239193,POINT (231208 904528),1.0,0.7557758773594804,6.0,18.0,12.006576823239193,2.0,4.0,2.674316872511931,0.5,8.5,1.0
23,e32c791c-da88-45e7-8beb-4305255e103f,daycare,0.0,0.0,4.0,2.2816040834326876,28.0,16.88905821907809,POINT (233583 902369),0.0,0.0,0.0,28.0,16.88905821907809,2.0,4.0,2.2816040834326876,0.5,2.5,0.29411764705882354
24,b9a11820-90ea-45f9-b57e-32441d20d121,daycare,1.0,0.6983965686271202,7.0,4.02161301707165,35.0,22.161093967417898,POINT (232823 901939),1.0,0.6983965686271202,6.0,35.0,22.161093967417898,2.0,7.0,4.02161301707165,0.5,8.5,1.0
25,e50d1c01-e922-4adc-93e7-3ff3b842fad7,daycare,1.0,0.652680934488789,6.0,3.4722356603466293,45.0,27.858116757867112,POINT (232865 902043),1.0,0.652680934488789,6.0,45.0,27.858116757867112,2.0,6.0,3.4722356603466293,0.5,8.5,1.0
26,1bc29fc2-7d64-4555-9227-7fc3797a0c44,daycare,0.0,0.0,0.0,0.0,11.0,6.52084065740937,POINT (229234 904534),0.0,0.0,0.0,11.0,6.52084065740937,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
27,4aecc590-1564-4457-820d-f2f288faf9b0,daycare,0.0,0.0,2.0,1.0348904830093344,12.0,7.363429458474357,POINT (234066 902187),0.0,0.0,0.0,12.0,7.363429458474357,2.0,2.0,1.0348904830093344,0.5,2.5,0.29411764705882354
28,b55b2b66-340c-4363-bcf6-75e9b7f70d00,daycare,1.0,0.6290547765650328,8.0,4.931844423613187,26.0,15.916682856304448,POINT (232805 901451),1.0,0.6290547765650328,6.0,26.0,15.916682856304448,2.0,8.0,4.931844423613187,0.5,8.5,1.0
29,cbc6227d-f5e0-41c5-bcf5-8cb6b86e7044,daycare,1.0,0.46281103599766815,7.0,4.3347017828335135,1.0,0.4859905272820956,POINT (234829 901879),1.0,0.46281103599766815,6.0,1.0,0.4859905272820956,0.75,7.0,4.3347017828335135,0.5,7.25,0.8529411764705882
30,bd31e46f-131c-4abc-b60b-70c8647eb158,daycare,1.0,0.7322773282549981,3.0,2.0869839370735606,2.0,0.9875929416919829,POINT (229233 904939),1.0,0.7322773282549981,6.0,2.0,0.9875929416919829,1.25,3.0,2.0869839370735606,0.5,7.75,0.9117647058823529
31,b48e1fa8-0381-4a94-bb2e-e6874d64157d,daycare,1.0,0.4604096406518881,2.0,1.0068184728101155,14.0,10.327444189698147,POINT (234243 902445),1.0,0.4604096406518881,6.0,14.0,10.327444189698147,2.0,2.0,1.0068184728101155,0.5,8.5,1.0
32,a3ef5f01-61c5-4742-91b8-ca70f995027c,daycare,0.0,0.0,2.0,1.0139573907834385,18.0,12.207503074693289,POINT (233997 902484),0.0,0.0,0.0,18.0,12.207503074693289,2.0,2.0,1.0139573907834385,0.5,2.5,0.29411764705882354
33,e9cdb863-52f1-4591-bf96-077c34352be3,daycare,1.0,0.7583423163666067,10.0,6.760342853702994,8.0,4.667770557073479,POINT (234162 901527),1.0,0.7583423163666067,6.0,8.0,4.667770557073479,2.0,10.0,6.760342853702994,0.5,8.5,1.0
34,5d9da4c2-ddcf-484a-8e89-286145aa5074,daycare,1.0,0.8116418546692574,9.0,5.908192557490245,4.0,2.2985630994040744,POINT (234274 901327),1.0,0.8116418546692574,6.0,4.0,2.2985630994040744,1.75,9.0,5.908192557490245,0.5,8.25,0.9705882352941176
35,2379bf31-eae1-4b17-8b78-c1104ad00a5c,daycare,1.0,0.7880043655937878,9.0,5.16891714983095,37.0,22.82216003260832,POINT (232806 901763),1.0,0.7880043655937878,6.0,37.0,22.82216003260832,2.0,9.0,5.16891714983095,0.5,8.5,1.0
36,1048fdb2-41be-4b70-9282-6e5ac912e9f5,daycare,1.0,0.5659474387960857,4.0,2.4090884438726308,27.0,16.389727783892926,POINT (232270 901462),1.0,0.5659474387960857,6.0,27.0,16.389727783892926,2.0,4.0,2.4090884438726308,0.5,8.5,1.0
37,b2d235bc-f07f-4715-a1a1-085f9726ff7b,daycare,1.0,0.4715650935266294,3.0,1.9651543495618606,20.0,13.522277062912503,POINT (230603 904716),1.0,0.4715650935266294,6.0,20.0,13.522277062912503,2.0,3.0,1.9651543495618606,0.5,8.5,1.0
38,15c18d50-abe3-4594-99a7-d5a740be5b6d,daycare,1.0,0.5954786403658722,8.0,4.877176536645851,11.0,6.241685055235264,POINT (233695 901318),1.0,0.5954786403658722,6.0,11.0,6.241685055235264,2.0,8.0,4.877176536645851,0.5,8.5,1.0
39,33ec358c-05f7-43c9-a086-cb6cc036c2ad,daycare,1.0,0.5119092102181606,5.0,2.8534667371568943,17.0,9.918532833052678,POINT (231298 903619),1.0,0.5119092102181606,6.0,17.0,9.918532833052678,2.0,5.0,2.8534667371568943,0.5,8.5,1.0
40,1d262332-f810-48c9-a473-65ad3d19ceab,daycare,1.0,0.589971044599083,8.0,4.655476087859417,25.0,14.298203711602048,POINT (231608 902280),1.0,0.589971044599083,6.0,25.0,14.298203711602048,2.0,8.0,4.655476087859417,0.5,8.5,1.0
41,655abd27-cd9b-4feb-ac64-f7895f301383,daycare,0.0,0.0,3.0,1.684868897980777,13.0,7.041776471769047,POINT (231882 903253),0.0,0.0,0.0,13.0,7.041776471769047,2.0,3.0,1.684868897980777,0.5,2.5,0.29411764705882354
42,da699177-8626-46dd-a73b-936196dfcdf9,daycare,0.0,0.0,0.0,0.0,18.0,11.488087700601714,POINT (228625 904511),0.0,0.0,0.0,18.0,11.488087700601714,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
43,7350a565-a6f4-43d3-bd00-6c5de5351c18,daycare,0.0,0.0,2.0,1.3230532495648686,9.0,5.594271059602301,POINT (231890 900702),0.0,0.0,0.0,9.0,5.594271059602301,2.0,2.0,1.3230532495648686,0.5,2.5,0.29411764705882354
44,bac1695b-b5d0-45a1-accc-57c849655ae0,daycare,0.0,0.0,7.0,4.074805270226772,35.0,21.169775881796284,POINT (233284 901873),0.0,0.0,0.0,35.0,21.169775881796284,2.0,7.0,4.074805270226772,0.5,2.5,0.29411764705882354
45,0f3d0583-8b8f-4288-b65e-a25c4089fce8,daycare,1.0,0.49183982303564505,6.0,3.6938476353097673,33.0,17.750786632915364,POINT (233156 901654),1.0,0.49183982303564505,6.0,33.0,17.750786632915364,2.0,6.0,3.6938476353097673,0.5,8.5,1.0
46,c8f55b85-5e14-42cb-a0a8-c52f6295714c,daycare,0.0,0.0,4.0,2.3676744681767827,18.0,9.900373248909084,POINT (231885 901871),0.0,0.0,0.0,18.0,9.900373248909084,2.0,4.0,2.3676744681767827,0.5,2.5,0.29411764705882354
47,49d45e5f-b71f-484e-accf-c235e2ba14f3,daycare,0.0,0.0,2.0,1.0458421945420986,9.0,5.123055963976126,POINT (231683 901214),0.0,0.0,0.0,9.0,5.123055963976126,2.0,2.0,1.0458421945420986,0.5,2.5,0.29411764705882354
48,423690aa-ea19-4da9-a874-e9c1d60bf710,daycare,0.0,0.0,4.0,2.622816666045085,35.0,22.150541598655888,POINT (232790 902642),0.0,0.0,0.0,35.0,22.150541598655888,2.0,4.0,2.622816666045085,0.5,2.5,0.29411764705882354
49,b275d239-5209-4a13-a3a5-69bd8a2d9c9f,daycare,1.0,0.4800407988666481,4.0,2.1320754553465306,10.0,7.442517502013995,POINT (230018 904840),1.0,0.4800407988666481,6.0,10.0,7.442517502013995,2.0,4.0,2.1320754553465306,0.5,8.5,1.0
50,709e67c3-85d3-4351-8bd0-f3e2a21d7d3a,daycare,0.0,0.0,3.0,1.6832640186287675,13.0,7.04455211763055,POINT (231883 903259),0.0,0.0,0.0,13.0,7.04455211763055,2.0,3.0,1.6832640186287675,0.5,2.5,0.29411764705882354
51,734e8844-7ee6-413d-b3b8-47a0ca379092,daycare,1.0,0.47485592681838606,3.0,1.9663325436542023,20.0,13.544804626824428,POINT (230609 904712),1.0,0.47485592681838606,6.0,20.0,13.544804626824428,2.0,3.0,1.9663325436542023,0.5,8.5,1.0
52,52904050-8693-4dc8-bf61-d3652b5e40e1,daycare,1.0,0.6443280718601008,6.0,3.553465958406221,24.0,14.396168986785295,POINT (231242 902789),1.0,0.6443280718601008,6.0,24.0,14.396168986785295,2.0,6.0,3.553465958406221,0.5,8.5,1.0
53,5eb6c04c-ab14-42b9-972d-233ef4f4e847,daycare,0.0,0.0,2.0,1.1926475537572703,14.0,8.509318331491981,POINT (228613 903116),0.0,0.0,0.0,14.0,8.509318331491981,2.0,2.0,1.1926475537572703,0.5,2.5,0.29411764705882354
54,ccde7caf-3bae-4490-8e9b-133c5a1d40b9,daycare,0.0,0.0,8.0,4.323061425319288,45.0,26.79474475503449,POINT (233120 902158),0.0,0.0,0.0,45.0,26.79474475503449,2.0,8.0,4.323061425319288,0.5,2.5,0.29411764705882354
55,f7cab844-f587-405c-afe8-815b418de983,daycare,0.0,0.0,3.0,1.5991030587090411,14.0,7.411868103339978,POINT (230996 903657),0.0,0.0,0.0,14.0,7.411868103339978,2.0,3.0,1.5991030587090411,0.5,2.5,0.29411764705882354
56,f0cb7df3-1595-4525-ba25-c0e6444a3fcc,daycare,0.0,0.0,4.0,2.0180895389353,10.0,6.407504764192749,POINT (234340 902187),0.0,0.0,0.0,10.0,6.407504764192749,2.0,4.0,2.0180895389353,0.5,2.5,0.29411764705882354
57,441e0fbe-7ae1-47cf-b20e-eb503a9cccd6,daycare,0.0,0.0,0.0,0.0,16.0,10.849460468408104,POINT (228386 904618),0.0,0.0,0.0,16.0,10.849460468408104,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
58,71b1f5eb-b423-429c-8b56-8fd71632fe23,daycare,0.0,0.0,4.0,2.0263495132874794,10.0,6.1562461606964405,POINT (232308 900748),0.0,0.0,0.0,10.0,6.1562461606964405,2.0,4.0,2.0263495132874794,0.5,2.5,0.29411764705882354
59,6404b6c6-944d-4176-8c64-59c512c74ef6,daycare,0.0,0.0,3.0,1.6345436550618833,14.0,7.885006690453471,POINT (230273 903987),0.0,0.0,0.0,14.0,7.885006690453471,2.0,3.0,1.6345436550618833,0.5,2.5,0.29411764705882354
60,f7520c50-fadf-415a-a58c-f8668e4a5605,daycare,1.0,0.7205151193341783,5.0,3.0244691973162294,36.0,21.63087043200422,POINT (232402 901880),1.0,0.7205151193341783,6.0,36.0,21.63087043200422,2.0,5.0,3.0244691973162294,0.5,8.5,1.0
61,803c0ed0-0ee7-473d-aae7-627b18b5e6ef,daycare,1.0,0.4762915618887354,6.0,3.6967414518845207,32.0,17.615779925833962,POINT (233206 901659),1.0,0.4762915618887354,6.0,32.0,17.615779925833962,2.0,6.0,3.6967414518845207,0.5,8.5,1.0
62,95ed11a0-8919-4f93-9147-6769b98d97ab,daycare,1.0,0.48486004915798103,2.0,0.9760181048400385,5.0,2.4155120692255245,POINT (230914 904026),1.0,0.48486004915798103,6.0,5.0,2.4155120692255245,2.0,2.0,0.9760181048400385,0.5,8.5,1.0
63,0bae884c-935a-46f0-94cc-f4ffadb64e6a,daycare,0.0,0.0,3.0,1.5616778747428108,23.0,13.967740790786053,POINT (232160 902842),0.0,0.0,0.0,23.0,13.967740790786053,2.0,3.0,1.5616778747428108,0.5,2.5,0.29411764705882354
64,72b2587b-a657-4ce0-bdaf-6082d5a9ce23,daycare,1.0,0.722775472213745,5.0,3.0311206322060227,36.0,21.659962485743314,POINT (232394 901891),1.0,0.722775472213745,6.0,36.0,21.659962485743314,2.0,5.0,3.0311206322060227,0.5,8.5,1.0
65,78ac5360-7fe7-4e46-9a2c-bc468b158ad3,daycare,1.0,0.5061938604220088,5.0,2.7511779765924826,27.0,15.44054168602503,POINT (232027 901739),1.0,0.5061938604220088,6.0,27.0,15.44054168602503,2.0,5.0,2.7511779765924826,0.5,8.5,1.0
66,b472519a-ae5c-4dd0-9498-fc1099fd686c,daycare,0.0,0.0,2.0,1.085790352468143,16.0,8.55186669557434,POINT (230738 903708),0.0,0.0,0.0,16.0,8.55186669557434,2.0,2.0,1.085790352468143,0.5,2.5,0.29411764705882354
67,79d61e7d-690f-479c-9478-b2457cb16b4a,daycare,1.0,0.5202678130897904,6.0,3.3736831884356207,45.0,27.685858942626638,POINT (232998 902170),1.0,0.5202678130897904,6.0,45.0,27.685858942626638,2.0,6.0,3.3736831884356207,0.5,8.5,1.0
68,77af9207-07e1-4864-ae2f-e02ecdb8e965,daycare,0.0,0.0,3.0,1.5863081972562805,7.0,4.011967276684594,POINT (231562 903612),0.0,0.0,0.0,7.0,4.011967276684594,2.0,3.0,1.5863081972562805,0.5,2.5,0.29411764705882354
69,ee04c1da-46c8-4d63-8202-13a7f3f0ce95,daycare,1.0,0.4517967189739311,5.0,2.579003079549653,9.0,5.295271028586778,POINT (231477 903608),1.0,0.4517967189739311,6.0,9.0,5.295271028586778,2.0,5.0,2.579003079549653,0.5,8.5,1.0
70,6b1b8373-f912-4c66-a0c7-4808e0867508,daycare,1.0,0.6993799838142475,6.0,3.4164451652346957,34.0,20.499647428068215,POINT (232347 901888),1.0,0.6993799838142475,6.0,34.0,20.499647428068215,2.0,6.0,3.4164451652346957,0.5,8.5,1.0
71,7a3b96ce-29ea-46eb-9afb-67457ec1361d,privateschool,0.0,0.0,3.0,2.0269629888603355,26.0,16.070204200976157,POINT (233463 902636),0.0,0.0,0.0,26.0,16.070204200976157,2.0,3.0,2.0269629888603355,0.5,2.5,0.29411764705882354
72,1f663afd-1d21-413b-a74a-22e2cc986199,privateschool,0.0,0.0,2.0,1.3964019244885193,8.0,4.459143800890354,POINT (230232 904462),0.0,0.0,0.0,8.0,4.459143800890354,2.0,2.0,1.3964019244885193,0.5,2.5,0.29411764705882354
73,65f1b467-06e7-43a4-8fe2-20cae68b410e,privateschool,0.0,0.0,2.0,1.0477717743794974,9.0,5.080222268404639,POINT (231684 901201),0.0,0.0,0.0,9.0,5.080222268404639,2.0,2.0,1.0477717743794974,0.5,2.5,0.29411764705882354
74,dd6ece05-6b3c-43fa-9eca-329d45ca41f1,privateschool,1.0,0.6671800024944139,7.0,3.9887545390097214,38.0,23.72775495284141,POINT (232873 901965),1.0,0.6671800024944139,6.0,38.0,23.72775495284141,2.0,7.0,3.9887545390097214,0.5,8.5,1.0
75,ee6951ce-7193-4607-adbc-728c95971b37,privateschool,0.0,0.0,8.0,4.389980387525982,14.0,7.2105228940864645,POINT (234156 901991),0.0,0.0,0.0,14.0,7.2105228940864645,2.0,8.0,4.389980387525982,0.5,2.5,0.29411764705882354
76,cb152d8a-01f4-4c41-b04d-7b283a9dcbe6,privateschool,0.0,0.0,3.0,1.7617207489573725,18.0,10.51761054395289,POINT (230321 904691),0.0,0.0,0.0,18.0,10.51761054395289,2.0,3.0,1.7617207489573725,0.5,2.5,0.29411764705882354
77,4bdd5019-d5cd-4720-8c98-dc2335d331cf,privateschool,0.0,0.0,2.0,1.4039532415708589,12.0,7.695888210886343,POINT (230188 902832),0.0,0.0,0.0,12.0,7.695888210886343,2.0,2.0,1.4039532415708589,0.5,2.5,0.29411764705882354
78,2edda3f5-743b-4622-b1f7-ad417afbe907,privateschool,1.0,0.575176700251538,4.0,2.770005573214662,1.0,0.5371290574945348,POINT (235364 902254),1.0,0.575176700251538,6.0,1.0,0.5371290574945348,0.75,4.0,2.770005573214662,0.5,7.25,0.8529411764705882
79,08c7e09f-a543-4b9a-b5f0-146c986f9687,privateschool,1.0,0.4952189192563026,7.0,3.6244296167203975,30.0,17.56505389379943,POINT (232051 902100),1.0,0.4952189192563026,6.0,30.0,17.56505389379943,2.0,7.0,3.6244296167203975,0.5,8.5,1.0
80,2eb941aa-c727-4d8d-98a0-d605d5ce90e3,privateschool,1.0,0.787337745647896,9.0,5.169190690142635,37.0,22.8175375921962,POINT (232814 901771),1.0,0.787337745647896,6.0,37.0,22.8175375921962,2.0,9.0,5.169190690142635,0.5,8.5,1.0
81,7727405f-37f7-462e-a32b-c797417a00e4,privateschool,0.0,0.0,0.0,0.0,16.0,9.75593377119888,POINT (228469 904598),0.0,0.0,0.0,16.0,9.75593377119888,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
82,647c78bf-49c2-4cec-abbd-930bf18612b2,privateschool,1.0,0.5138164095367675,6.0,3.291270892525096,45.0,25.722542861638374,POINT (232474 902183),1.0,0.5138164095367675,6.0,45.0,25.722542861638374,2.0,6.0,3.291270892525096,0.5,8.5,1.0
83,26c1ff33-d1cf-49cd-9e4a-f711bf93d7bb,privateschool,1.0,0.5949034078219035,8.0,4.591757669794772,27.0,15.828875623085624,POINT (231689 902345),1.0,0.5949034078219035,6.0,27.0,15.828875623085624,2.0,8.0,4.591757669794772,0.5,8.5,1.0
84,bd8364c7-8d04-4e72-99f1-a0bdb7991efa,privateschool,1.0,0.5229903572560568,7.0,4.194844313976598,8.0,4.941605177464984,POINT (233609 901103),1.0,0.5229903572560568,6.0,8.0,4.941605177464984,2.0,7.0,4.194844313976598,0.5,8.5,1.0
